"2023","2023","C1","Tarde","C01","35","Civ2001","Mecánica De Suelos","30","15","30","2","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2024","2024","C2","Noche","D07","50","Civ2001","Mecánica De Suelos","30","15","30","2","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2025","2025","C1","Noche","B19","30","Civ2001","Mecánica De Suelos","30","15","30","2","Marcelo Adrián","Gutiérrez","Magíster En Inteligencia Artificial","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2026","2026","C2","Noche","B15","50","Civ2001","Mecánica De Suelos","30","15","30","2","Sandra Mabel","Fuentes","Magíster En Sistemas Embebidos","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2027","2027","C2","Mañana","C02","35","Civ3001","Estructuras","45","30","15","3","Marcelo Adrián","Gutiérrez","Magíster En Inteligencia Artificial","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2028","2028","C2","Noche","C15","45","Civ3001","Estructuras","45","30","15","3","Carlos Alberto","García","Ingeniero En Sistemas","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2029","2029","C1","Noche","L14","30","Civ4001","Hidráulica","30","15","30","4","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2030","2030","C2","Noche","B10","50","Civ4001","Hidráulica","30","15","30","4","Eduardo Martín","Vargas","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2031","2031","C1","Noche","C17","40","Civ4001","Hidráulica","30","15","30","4","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional Mar Del Plata","Mar Del Plata","Buenos Aires","2026-05-26",\N,"1"
"2032","2032","C1","Tarde","L11","50","Inf2003","Programación Concurrente","30","15","30","2","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional Buenos Aires","Buenos Aires","Buenos Aires","2026-05-26",\N,"1"
"2033","2033","C2","Noche","L19","80","Inf2003","Programación Concurrente","30","15","30","2","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional Buenos Aires","Buenos Aires","Buenos Aires","2026-05-26",\N,"1"
"2034","2034","C1","Noche","C11","40","Inf2003","Programación Concurrente","30","15","30","2","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional Buenos Aires","Buenos Aires","Buenos Aires","2026-05-26",\N,"1"
"2035","2035","C2","Noche","B07","80","Inf2003","Programación Concurrente","30","15","30","2","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Buenos Aires","Buenos Aires","Buenos Aires","2026-05-26",\N,"1"
"2036","2036","C1","Tarde","A17","35","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Facundo Ezequiel","Jiménez","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2037","2037","C2","Noche","B08","30","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Natalia Belén","Castro","Magíster En Telecomunicaciones","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2038","2038","C1","Noche","L05","45","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Pablo Sebastián","Ruiz","Doctor En Ingeniería","Titular","Exclusiva","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2039","2039","C2","Noche","C05","45","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2040","2040","C1","Noche","D11","50","Fis2001","Física Ii","45","30","15","2","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2041","2041","C2","Noche","C16","35","Fis2001","Física Ii","45","30","15","2","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2042","2042","C1","Tarde","L08","60","Fis2001","Física Ii","45","30","15","2","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2043","2043","C2","Noche","B04","30","Fis2001","Física Ii","45","30","15","2","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2044","2044","C1","Noche","D19","45","Inf2001","Programación Orientada A Objetos","30","15","30","2","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2045","2045","C2","Mañana","C07","80","Inf2001","Programación Orientada A Objetos","30","15","30","2","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2046","2046","C1","Noche","D14","40","Inf2001","Programación Orientada A Objetos","30","15","30","2","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2047","2047","C2","Tarde","A16","80","Inf2001","Programación Orientada A Objetos","30","15","30","2","Fernando Daniel","Reyes","Doctor En Física","Asociado","Semi-Exclusiva","Ciencias Básicas","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2048","2048","C1","Tarde","L19","35","Inf2002","Arquitectura De Computadoras","45","15","15","2","Natalia Belén","Castro","Magíster En Telecomunicaciones","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2049","2049","C2","Noche","L10","50","Inf2002","Arquitectura De Computadoras","45","15","15","2","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2050","2050","C1","Noche","C11","40","Inf2002","Arquitectura De Computadoras","45","15","15","2","Natalia Belén","Castro","Magíster En Telecomunicaciones","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2051","2051","C2","Tarde","L11","80","Inf2002","Arquitectura De Computadoras","45","15","15","2","Susana Graciela","Ríos","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2052","2052","C2","Noche","C19","60","Inf3001","Base De Datos","30","15","30","3","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2053","2053","C2","Tarde","A16","80","Inf3001","Base De Datos","30","15","30","3","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2054","2054","C1","Tarde","D08","60","Inf3002","Ingeniería De Software I","45","15","15","3","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2055","2055","C2","Noche","D01","40","Inf3002","Ingeniería De Software I","45","15","15","3","Fernando Daniel","Reyes","Doctor En Física","Asociado","Semi-Exclusiva","Ciencias Básicas","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2056","2056","C2","Tarde","D03","60","Inf3003","Sistemas Operativos","30","15","30","3","Alejandro José","Núñez","Ingeniero Electrónico","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2057","2057","C1","Tarde","A11","45","Inf3003","Sistemas Operativos","30","15","30","3","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2058","2058","C1","Noche","B07","35","Inf3005","Redes De Computadoras","30","15","30","3","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2059","2059","C2","Tarde","L01","45","Inf3005","Redes De Computadoras","30","15","30","3","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2060","2060","C1","Noche","A05","35","Inf3005","Redes De Computadoras","30","15","30","3","Mónica Patricia","Serrano","Doctora En Química Industrial","Asociado","Semi-Exclusiva","Ingeniería Química","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2061","2061","C1","Mañana","A10","50","Inf4001","Ingeniería De Software Ii","45","15","15","4","Alejandra Cecilia","Romero","Doctora En Ingeniería Industrial","Asociado","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2062","2062","C2","Noche","C13","45","Inf4001","Ingeniería De Software Ii","45","15","15","4","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2063","2063","C1","Noche","C05","50","Inf4002","Inteligencia Artificial","30","15","30","4","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2064","2064","C1","Mañana","D04","40","Inf4002","Inteligencia Artificial","30","15","30","4","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2065","2065","C2","Mañana","L16","60","Inf4002","Inteligencia Artificial","30","15","30","4","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2066","2066","C1","Tarde","D15","40","Inf4003","Gestión De Proyectos","45","15","0","4","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2067","2067","C1","Noche","L02","35","Inf4003","Gestión De Proyectos","45","15","0","4","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2068","2068","C1","Mañana","A06","60","Inf4004","Seguridad Informática","30","15","30","4","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2069","2069","C1","Noche","B15","80","Inf4004","Seguridad Informática","30","15","30","4","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2070","2070","C2","Tarde","B18","35","Inf4005","Diseño De Sistemas","45","15","15","4","Susana Graciela","Ríos","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2071","2071","C2","Noche","C18","60","Inf4005","Diseño De Sistemas","45","15","15","4","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2072","2072","C2","Noche","C15","35","Inf5001","Proyecto Final","15","0","60","5","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2073","2073","C1","Noche","C11","35","Inf5001","Proyecto Final","15","0","60","5","Patricia Andrea","Ramírez","Doctora En Química","Titular","Exclusiva","Ingeniería Química","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2074","2074","C1","Tarde","B20","35","Inf2003","Programación Concurrente","30","15","30","2","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2075","2075","C2","Noche","C03","50","Inf2003","Programación Concurrente","30","15","30","2","Patricia Andrea","Ramírez","Doctora En Química","Titular","Exclusiva","Ingeniería Química","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2076","2076","C1","Tarde","L16","35","Inf2003","Programación Concurrente","30","15","30","2","Rodrigo Matías","Campos","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2077","2077","C2","Tarde","C10","40","Inf2003","Programación Concurrente","30","15","30","2","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2078","2078","C1","Noche","C17","30","Inf4006","Aprendizaje Automático","30","15","30","4","Alejandro José","Núñez","Ingeniero Electrónico","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2079","2079","C2","Noche","C03","30","Inf4006","Aprendizaje Automático","30","15","30","4","Natalia Belén","Castro","Magíster En Telecomunicaciones","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2080","2080","C1","Noche","C02","30","Inf4006","Aprendizaje Automático","30","15","30","4","Marcelo Adrián","Gutiérrez","Magíster En Inteligencia Artificial","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2081","2081","C1","Noche","L20","60","Inf4007","Desarrollo De Aplicaciones Web","30","15","30","4","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2082","2082","C1","Noche","D01","30","Inf4007","Desarrollo De Aplicaciones Web","30","15","30","4","Gabriela Inés","Flores","Magíster En Sistemas De Información","Asociado","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional Córdoba","Córdoba","Córdoba","2026-05-26",\N,"1"
"2083","2083","C1","Noche","D09","45","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Eduardo Martín","Vargas","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2084","2084","C2","Noche","C13","35","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Susana Graciela","Ríos","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2085","2085","C1","Noche","A04","45","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2086","2086","C2","Tarde","A17","30","Inf1001","Algoritmos Y Estructuras De Datos","30","15","30","1","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2087","2087","C1","Tarde","A02","60","Fis2001","Física Ii","45","30","15","2","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2088","2088","C2","Noche","B17","60","Fis2001","Física Ii","45","30","15","2","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2089","2089","C1","Noche","D20","50","Fis2001","Física Ii","45","30","15","2","Leandro Damián","Acosta","Doctor En Ingeniería Civil","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2090","2090","C2","Mañana","D03","50","Fis2001","Física Ii","45","30","15","2","Ana Paula","Martínez","Magíster En Matemática Aplicada","Adjunto","Simple","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2091","2091","C1","Tarde","L18","40","Inf2001","Programación Orientada A Objetos","30","15","30","2","Leandro Damián","Acosta","Doctor En Ingeniería Civil","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2092","2092","C2","Noche","C01","50","Inf2001","Programación Orientada A Objetos","30","15","30","2","Alejandro José","Núñez","Ingeniero Electrónico","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2093","2093","C1","Noche","D01","40","Inf2001","Programación Orientada A Objetos","30","15","30","2","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2094","2094","C2","Noche","D11","80","Inf2001","Programación Orientada A Objetos","30","15","30","2","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2095","2095","C1","Noche","D05","45","Inf2002","Arquitectura De Computadoras","45","15","15","2","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2096","2096","C2","Mañana","D18","60","Inf2002","Arquitectura De Computadoras","45","15","15","2","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2097","2097","C1","Noche","B06","45","Inf2002","Arquitectura De Computadoras","45","15","15","2","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2098","2098","C2","Noche","A09","35","Inf2002","Arquitectura De Computadoras","45","15","15","2","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2099","2099","C1","Tarde","C20","30","Inf3001","Base De Datos","30","15","30","3","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2100","2100","C2","Noche","A14","30","Inf3001","Base De Datos","30","15","30","3","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2101","2101","C2","Noche","B19","60","Inf3002","Ingeniería De Software I","45","15","15","3","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2102","2102","C1","Noche","L20","60","Inf3002","Ingeniería De Software I","45","15","15","3","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2103","2103","C2","Tarde","B12","50","Inf3003","Sistemas Operativos","30","15","30","3","Mariela Noelia","Ponce","Doctora En Ciencias Básicas","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2104","2104","C2","Noche","D02","80","Inf3003","Sistemas Operativos","30","15","30","3","Roberto Augusto","López","Ingeniero Civil","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2105","2105","C1","Noche","C09","50","Inf3005","Redes De Computadoras","30","15","30","3","Marcelo Adrián","Gutiérrez","Magíster En Inteligencia Artificial","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2106","2106","C1","Noche","D02","45","Inf3005","Redes De Computadoras","30","15","30","3","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2107","2107","C2","Tarde","D06","40","Inf3005","Redes De Computadoras","30","15","30","3","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2108","2108","C1","Noche","B15","50","Inf4001","Ingeniería De Software Ii","45","15","15","4","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2109","2109","C1","Tarde","L05","35","Inf4001","Ingeniería De Software Ii","45","15","15","4","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2110","2110","C2","Mañana","B02","80","Inf4002","Inteligencia Artificial","30","15","30","4","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2111","2111","C1","Tarde","D12","45","Inf4002","Inteligencia Artificial","30","15","30","4","Patricia Andrea","Ramírez","Doctora En Química","Titular","Exclusiva","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2112","2112","C2","Noche","A16","45","Inf4002","Inteligencia Artificial","30","15","30","4","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2113","2113","C2","Noche","L01","30","Inf4003","Gestión De Proyectos","45","15","0","4","Gustavo Raúl","Medina","Doctor En Matemática","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2114","2114","C2","Tarde","B13","40","Inf4003","Gestión De Proyectos","45","15","0","4","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2115","2115","C2","Noche","A11","40","Inf4004","Seguridad Informática","30","15","30","4","Fernando Daniel","Reyes","Doctor En Física","Asociado","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2116","2116","C1","Noche","B04","35","Inf4004","Seguridad Informática","30","15","30","4","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2117","2117","C1","Noche","C15","60","Inf4005","Diseño De Sistemas","45","15","15","4","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2118","2118","C2","Mañana","L15","45","Inf4005","Diseño De Sistemas","45","15","15","4","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2119","2119","C2","Tarde","D20","50","Inf5001","Proyecto Final","15","0","60","5","Eduardo Martín","Vargas","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2120","2120","C1","Noche","C19","50","Inf5001","Proyecto Final","15","0","60","5","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2121","2121","C1","Noche","D16","40","Inf2003","Programación Concurrente","30","15","30","2","Luis Alberto","Vera","Ingeniero Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2122","2122","C2","Tarde","L12","50","Inf2003","Programación Concurrente","30","15","30","2","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2123","2123","C1","Tarde","B06","30","Inf2003","Programación Concurrente","30","15","30","2","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"2124","2124","C2","Noche","A14","40","Inf2003","Programación Concurrente","30","15","30","2","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
